method,resource,start_offset_ms,duration_ms
GET,/tpch10/orders/orders.1.parquet,2723616,379
GET,/tpch10/orders/orders.1.parquet,2723832,431
GET,/tpch10/orders/orders.1.parquet,2723668,780
GET,/tpch10/orders/orders.1.parquet,2724618,1636
GET,/tpch10/orders/orders.1.parquet,2724080,2309
GET,/tpch10/orders/orders.1.parquet,2724400,1966
GET,/tpch10/orders/orders.1.parquet,2724355,2168
GET,/tpch10/orders/orders.1.parquet,2726440,677
GET,/tpch10/orders/orders.1.parquet,2726468,901
GET,/tpch10/orders/orders.1.parquet,2726465,2071
GET,/tpch10/orders/orders.1.parquet,2726999,1550
GET,/tpch10/orders/orders.1.parquet,2727033,1829
GET,/tpch10/orders/orders.1.parquet,2728039,709
GET,/tpch10/orders/orders.1.parquet,2726502,2807
GET,/tpch10/orders/orders.1.parquet,2728696,736
GET,/tpch10/orders/orders.1.parquet,2728759,676
GET,/tpch10/orders/orders.1.parquet,2725658,3865
GET,/tpch10/orders/orders.1.parquet,2724384,2169
GET,/tpch10/orders/orders.1.parquet,2729452,314
GET,/tpch10/orders/orders.1.parquet,2727014,3021
GET,/tpch10/orders/orders.1.parquet,2729591,914
GET,/tpch10/orders/orders.1.parquet,2729367,1178
GET,/tpch10/orders/orders.1.parquet,2728593,1959
GET,/tpch10/orders/orders.1.parquet,2729684,906
GET,/tpch10/orders/orders.1.parquet,2727029,3639
GET,/tpch10/orders/orders.1.parquet,2729731,1359
GET,/tpch10/orders/orders.1.parquet,2730489,721
GET,/tpch10/orders/orders.1.parquet,2727309,4128
GET,/tpch10/orders/orders.1.parquet,2730505,970
GET,/tpch10/orders/orders.1.parquet,2731306,225
GET,/tpch10/orders/orders.1.parquet,2727370,4202
GET,/tpch10/orders/orders.1.parquet,2731364,257
GET,/tpch10/orders/orders.1.parquet,2731449,209
GET,/tpch10/orders/orders.1.parquet,2730455,1220
GET,/tpch10/orders/orders.1.parquet,2725559,6136
GET,/tpch10/orders/orders.1.parquet,2731474,195
GET,/tpch10/orders/orders.1.parquet,2728526,3247
GET,/tpch10/orders/orders.1.parquet,2726488,5280
GET,/tpch10/orders/orders.1.parquet,2731583,247
GET,/tpch10/orders/orders.1.parquet,2725677,6239
GET,/tpch10/orders/orders.1.parquet,2731597,276
GET,/tpch10/orders/orders.1.parquet,2730454,1773
GET,/tpch10/orders/orders.1.parquet,2731691,574
GET,/tpch10/orders/orders.1.parquet,2728793,3853
GET,/tpch10/orders/orders.1.parquet,2731898,816
GET,/tpch10/orders/orders.1.parquet,2729646,3175
GET,/tpch10/orders/orders.1.parquet,2731657,1433
GET,/tpch10/orders/orders.1.parquet,2731342,1954
GET,/tpch10/orders/orders.1.parquet,2729776,2613
GET,/tpch10/orders/orders.1.parquet,2733625,102
GET,/tpch10/orders/orders.1.parquet,2732485,1338
GET,/tpch10/orders/orders.1.parquet,2733784,87
GET,/tpch10/orders/orders.1.parquet,2728081,3864
GET,/tpch10/orders/orders.1.parquet,2731861,2030
GET,/tpch10/orders/orders.1.parquet,2732473,1451
GET,/tpch10/orders/orders.1.parquet,2733883,88
GET,/tpch10/orders/orders.1.parquet,2731877,2092
GET,/tpch10/orders/orders.1.parquet,2732472,1747
GET,/tpch10/orders/orders.1.parquet,2730300,3672
GET,/tpch10/orders/orders.1.parquet,2733618,715
GET,/tpch10/orders/orders.1.parquet,2733673,676
GET,/tpch10/orders/orders.1.parquet,2733792,725
GET,/tpch10/orders/orders.1.parquet,2734433,139
GET,/tpch10/orders/orders.1.parquet,2734399,182
GET,/tpch10/orders/orders.1.parquet,2732621,1995
GET,/tpch10/orders/orders.1.parquet,2733854,850
GET,/tpch10/orders/orders.1.parquet,2735005,84
GET,/tpch10/orders/orders.1.parquet,2733931,1220
GET,/tpch10/orders/orders.1.parquet,2734339,856
GET,/tpch10/orders/orders.1.parquet,2732642,2649
GET,/tpch10/orders/orders.1.parquet,2735250,101
GET,/tpch10/orders/orders.1.parquet,2734999,544
GET,/tpch10/orders/orders.1.parquet,2735468,88
GET,/tpch10/orders/orders.1.parquet,2733904,1700
GET,/tpch10/orders/orders.1.parquet,2733039,2587
GET,/tpch10/orders/orders.1.parquet,2735590,91
GET,/tpch10/orders/orders.1.parquet,2735228,585
GET,/tpch10/orders/orders.1.parquet,2734565,1328
GET,/tpch10/orders/orders.1.parquet,2734589,1366
GET,/tpch10/orders/orders.1.parquet,2735368,587
GET,/tpch10/orders/orders.1.parquet,2735959,78
GET,/tpch10/orders/orders.1.parquet,2735192,847
GET,/tpch10/orders/orders.1.parquet,2733909,2131
GET,/tpch10/orders/orders.1.parquet,2736399,147
GET,/tpch10/orders/orders.1.parquet,2736748,80
GET,/tpch10/orders/orders.1.parquet,2736801,136
GET,/tpch10/orders/orders.1.parquet,2737096,444
GET,/tpch10/orders/orders.1.parquet,2737477,79
GET,/tpch10/orders/orders.1.parquet,2737480,123
GET,/tpch10/orders/orders.1.parquet,2737518,131
GET,/tpch10/orders/orders.1.parquet,2738171,124
GET,/tpch10/orders/orders.1.parquet,2738302,139
GET,/tpch10/orders/orders.1.parquet,2738474,148
GET,/tpch10/orders/orders.1.parquet,2738688,101
GET,/tpch10/orders/orders.1.parquet,2738858,73
GET,/tpch10/orders/orders.1.parquet,2739015,76
GET,/tpch10/orders/orders.1.parquet,2739054,81
GET,/tpch10/orders/orders.1.parquet,2739238,72
GET,/tpch10/orders/orders.1.parquet,2739372,188
GET,/tpch10/orders/orders.1.parquet,2739727,77
GET,/tpch10/orders/orders.1.parquet,2740140,82
GET,/tpch10/orders/orders.1.parquet,2740173,64
GET,/tpch10/orders/orders.1.parquet,2740172,75
GET,/tpch10/orders/orders.1.parquet,2740183,69
GET,/tpch10/orders/orders.1.parquet,2739966,411
GET,/tpch10/orders/orders.1.parquet,2740268,782
GET,/tpch10/orders/orders.1.parquet,2740987,127
GET,/tpch10/orders/orders.1.parquet,2741020,115
GET,/tpch10/orders/orders.1.parquet,2741006,114
GET,/tpch10/orders/orders.1.parquet,2741064,158
GET,/tpch10/orders/orders.1.parquet,2742296,233
GET,/tpch10/orders/orders.1.parquet,2742658,74
GET,/tpch10/orders/orders.1.parquet,2742985,620
GET,/tpch10/orders/orders.1.parquet,2744070,149
GET,/tpch10/orders/orders.1.parquet,2744207,167
GET,/tpch10/orders/orders.1.parquet,2744345,347
