method,resource,start_offset_ms,duration_ms
GET,/tpch10/partsupp/partsupp.1.parquet,1481023,1324
GET,/tpch10/partsupp/partsupp.1.parquet,1481184,2204
GET,/tpch10/partsupp/partsupp.1.parquet,1481245,2155
GET,/tpch10/partsupp/partsupp.1.parquet,1481928,1569
GET,/tpch10/partsupp/partsupp.1.parquet,1481068,2378
GET,/tpch10/partsupp/partsupp.1.parquet,1481100,3131
GET,/tpch10/partsupp/partsupp.1.parquet,1483307,1107
GET,/tpch10/partsupp/partsupp.2.parquet,1483405,1046
GET,/tpch10/partsupp/partsupp.1.parquet,1483415,1129
GET,/tpch10/partsupp/partsupp.1.parquet,1484233,1176
GET,/tpch10/partsupp/partsupp.1.parquet,1482116,3320
GET,/tpch10/partsupp/partsupp.1.parquet,1484499,959
GET,/tpch10/partsupp/partsupp.1.parquet,1484346,1142
GET,/tpch10/partsupp/partsupp.1.parquet,1485245,378
GET,/tpch10/partsupp/partsupp.1.parquet,1484284,1393
GET,/tpch10/partsupp/partsupp.1.parquet,1485464,371
GET,/tpch10/partsupp/partsupp.1.parquet,1485317,524
GET,/tpch10/partsupp/partsupp.1.parquet,1484361,1554
GET,/tpch10/partsupp/partsupp.1.parquet,1485507,453
GET,/tpch10/partsupp/partsupp.1.parquet,1482192,3797
GET,/tpch10/partsupp/partsupp.1.parquet,1480993,5048
GET,/tpch10/partsupp/partsupp.1.parquet,1485503,626
GET,/tpch10/partsupp/partsupp.2.parquet,1485871,723
GET,/tpch10/partsupp/partsupp.1.parquet,1485767,902
GET,/tpch10/partsupp/partsupp.1.parquet,1485616,1184
GET,/tpch10/partsupp/partsupp.2.parquet,1486136,853
GET,/tpch10/partsupp/partsupp.1.parquet,1485674,1818
GET,/tpch10/partsupp/partsupp.1.parquet,1485922,1622
GET,/tpch10/partsupp/partsupp.1.parquet,1485998,2662
GET,/tpch10/partsupp/partsupp.1.parquet,1486087,2720
GET,/tpch10/partsupp/partsupp.1.parquet,1487020,2009
GET,/tpch10/partsupp/partsupp.1.parquet,1486910,2094
GET,/tpch10/partsupp/partsupp.1.parquet,1487646,1404
GET,/tpch10/partsupp/partsupp.1.parquet,1486493,2688
