method,resource,start_offset_ms,duration_ms
GET,/tpch10/lineitem/lineitem.1.parquet,2509579,4159
GET,/tpch10/lineitem/lineitem.2.parquet,2509785,4179
GET,/tpch10/lineitem/lineitem.1.parquet,2511469,3193
GET,/tpch10/lineitem/lineitem.1.parquet,2513502,3126
GET,/tpch10/lineitem/lineitem.2.parquet,2511418,3575
GET,/tpch10/lineitem/lineitem.1.parquet,2513520,3155
GET,/tpch10/lineitem/lineitem.2.parquet,2512513,5968
GET,/tpch10/lineitem/lineitem.1.parquet,2514197,4378
GET,/tpch10/lineitem/lineitem.1.parquet,2511536,7060
GET,/tpch10/lineitem/lineitem.2.parquet,2513887,3783
GET,/tpch10/lineitem/lineitem.1.parquet,2515945,3264
GET,/tpch10/lineitem/lineitem.1.parquet,2513588,4128
GET,/tpch10/lineitem/lineitem.1.parquet,2515806,4142
GET,/tpch10/lineitem/lineitem.2.parquet,2518501,1566
GET,/tpch10/lineitem/lineitem.1.parquet,2516616,3464
GET,/tpch10/lineitem/lineitem.1.parquet,2515920,4384
GET,/tpch10/lineitem/lineitem.2.parquet,2517548,2858
GET,/tpch10/lineitem/lineitem.2.parquet,2515086,5332
GET,/tpch10/lineitem/lineitem.1.parquet,2515154,2710
GET,/tpch10/lineitem/lineitem.2.parquet,2515673,2108
GET,/tpch10/lineitem/lineitem.2.parquet,2514226,6520
GET,/tpch10/lineitem/lineitem.2.parquet,2512563,8194
GET,/tpch10/lineitem/lineitem.1.parquet,2516605,4280
GET,/tpch10/lineitem/lineitem.2.parquet,2519211,2102
GET,/tpch10/lineitem/lineitem.1.parquet,2519134,3213
GET,/tpch10/lineitem/lineitem.2.parquet,2519035,3390
GET,/tpch10/lineitem/lineitem.1.parquet,2516521,6578
GET,/tpch10/lineitem/lineitem.2.parquet,2518769,5240
GET,/tpch10/lineitem/lineitem.1.parquet,2523262,859
GET,/tpch10/lineitem/lineitem.2.parquet,2520779,3418
GET,/tpch10/lineitem/lineitem.1.parquet,2514233,10025
GET,/tpch10/lineitem/lineitem.1.parquet,2515024,9356
GET,/tpch10/lineitem/lineitem.1.parquet,2518678,6417
GET,/tpch10/lineitem/lineitem.1.parquet,2519932,5391
GET,/tpch10/lineitem/lineitem.2.parquet,2519904,5486
GET,/tpch10/lineitem/lineitem.1.parquet,2519135,6281
GET,/tpch10/lineitem/lineitem.1.parquet,2519288,6507
GET,/tpch10/lineitem/lineitem.2.parquet,2519151,6823
GET,/tpch10/lineitem/lineitem.1.parquet,2511522,14501
GET,/tpch10/lineitem/lineitem.2.parquet,2518996,7171
GET,/tpch10/lineitem/lineitem.2.parquet,2518911,7440
GET,/tpch10/lineitem/lineitem.2.parquet,2525704,840
GET,/tpch10/lineitem/lineitem.1.parquet,2515110,11503
GET,/tpch10/lineitem/lineitem.1.parquet,2525701,2357
GET,/tpch10/lineitem/lineitem.1.parquet,2525775,2281
GET,/tpch10/lineitem/lineitem.1.parquet,2515629,13022
GET,/tpch10/lineitem/lineitem.1.parquet,2526263,2446
GET,/tpch10/lineitem/lineitem.1.parquet,2525973,2819
GET,/tpch10/lineitem/lineitem.1.parquet,2525995,2920
GET,/tpch10/lineitem/lineitem.1.parquet,2520257,9221
GET,/tpch10/lineitem/lineitem.1.parquet,2525816,3897
GET,/tpch10/lineitem/lineitem.1.parquet,2526778,3131
GET,/tpch10/lineitem/lineitem.1.parquet,2526187,4123
GET,/tpch10/lineitem/lineitem.2.parquet,2517735,10805
GET,/tpch10/lineitem/lineitem.2.parquet,2515673,15028
GET,/tpch10/lineitem/lineitem.1.parquet,2529456,1959
GET,/tpch10/lineitem/lineitem.1.parquet,2529620,1828
GET,/tpch10/lineitem/lineitem.1.parquet,2529448,2001
GET,/tpch10/lineitem/lineitem.1.parquet,2517584,11001
GET,/tpch10/lineitem/lineitem.1.parquet,2515694,16639
GET,/tpch10/lineitem/lineitem.2.parquet,2526856,5588
GET,/tpch10/lineitem/lineitem.2.parquet,2515725,16746
GET,/tpch10/lineitem/lineitem.1.parquet,2528555,4149
GET,/tpch10/lineitem/lineitem.1.parquet,2529442,3369
GET,/tpch10/lineitem/lineitem.1.parquet,2528278,5017
GET,/tpch10/lineitem/lineitem.1.parquet,2532309,1053
GET,/tpch10/lineitem/lineitem.1.parquet,2532062,1388
GET,/tpch10/lineitem/lineitem.1.parquet,2529738,3936
GET,/tpch10/lineitem/lineitem.1.parquet,2530738,2953
GET,/tpch10/lineitem/lineitem.1.parquet,2529527,4474
GET,/tpch10/lineitem/lineitem.1.parquet,2515664,18395
GET,/tpch10/lineitem/lineitem.1.parquet,2532389,1425
GET,/tpch10/lineitem/lineitem.1.parquet,2526862,7329
GET,/tpch10/lineitem/lineitem.1.parquet,2532928,2045
GET,/tpch10/lineitem/lineitem.1.parquet,2529504,5525
GET,/tpch10/lineitem/lineitem.1.parquet,2527009,8098
GET,/tpch10/lineitem/lineitem.2.parquet,2529773,5344
GET,/tpch10/lineitem/lineitem.2.parquet,2529564,5571
GET,/tpch10/lineitem/lineitem.1.parquet,2528332,6802
GET,/tpch10/lineitem/lineitem.1.parquet,2528443,6724
GET,/tpch10/lineitem/lineitem.1.parquet,2528565,6615
GET,/tpch10/lineitem/lineitem.1.parquet,2532237,3040
GET,/tpch10/lineitem/lineitem.1.parquet,2532159,3158
GET,/tpch10/lineitem/lineitem.1.parquet,2533119,2287
GET,/tpch10/lineitem/lineitem.1.parquet,2533538,2026
GET,/tpch10/lineitem/lineitem.2.parquet,2526762,8807
GET,/tpch10/lineitem/lineitem.1.parquet,2535052,849
GET,/tpch10/lineitem/lineitem.1.parquet,2528309,7844
GET,/tpch10/lineitem/lineitem.1.parquet,2535500,955
GET,/tpch10/lineitem/lineitem.1.parquet,2532948,3827
GET,/tpch10/lineitem/lineitem.1.parquet,2529555,7357
GET,/tpch10/lineitem/lineitem.1.parquet,2529570,7364
GET,/tpch10/lineitem/lineitem.1.parquet,2516063,21008
GET,/tpch10/lineitem/lineitem.1.parquet,2530737,6456
GET,/tpch10/lineitem/lineitem.1.parquet,2536593,792
GET,/tpch10/lineitem/lineitem.1.parquet,2532379,5092
GET,/tpch10/lineitem/lineitem.2.parquet,2526774,10985
GET,/tpch10/lineitem/lineitem.1.parquet,2530761,7145
GET,/tpch10/lineitem/lineitem.1.parquet,2535391,2897
GET,/tpch10/lineitem/lineitem.1.parquet,2515814,22734
GET,/tpch10/lineitem/lineitem.2.parquet,2529493,9102
GET,/tpch10/lineitem/lineitem.1.parquet,2532484,6262
GET,/tpch10/lineitem/lineitem.1.parquet,2530017,8735
GET,/tpch10/lineitem/lineitem.1.parquet,2531930,7070
GET,/tpch10/lineitem/lineitem.1.parquet,2516005,23229
GET,/tpch10/lineitem/lineitem.1.parquet,2528324,11060
GET,/tpch10/lineitem/lineitem.1.parquet,2532531,6877
GET,/tpch10/lineitem/lineitem.1.parquet,2529566,9939
GET,/tpch10/lineitem/lineitem.2.parquet,2528513,11067
GET,/tpch10/lineitem/lineitem.2.parquet,2532771,6811
GET,/tpch10/lineitem/lineitem.1.parquet,2532639,7078
GET,/tpch10/lineitem/lineitem.1.parquet,2538791,970
GET,/tpch10/lineitem/lineitem.1.parquet,2529491,10422
GET,/tpch10/lineitem/lineitem.1.parquet,2532192,7953
GET,/tpch10/lineitem/lineitem.1.parquet,2528562,11592
GET,/tpch10/lineitem/lineitem.2.parquet,2515687,24810
GET,/tpch10/lineitem/lineitem.1.parquet,2539633,964
GET,/tpch10/lineitem/lineitem.1.parquet,2529967,10650
GET,/tpch10/lineitem/lineitem.2.parquet,2528317,12318
GET,/tpch10/lineitem/lineitem.2.parquet,2528502,12549
GET,/tpch10/lineitem/lineitem.1.parquet,2532784,8497
GET,/tpch10/lineitem/lineitem.1.parquet,2532907,8659
GET,/tpch10/lineitem/lineitem.1.parquet,2540689,915
GET,/tpch10/lineitem/lineitem.1.parquet,2541060,997
GET,/tpch10/lineitem/lineitem.1.parquet,2532436,10021
GET,/tpch10/lineitem/lineitem.1.parquet,2541319,1215
GET,/tpch10/lineitem/lineitem.1.parquet,2539880,2668
GET,/tpch10/lineitem/lineitem.1.parquet,2528578,14829
GET,/tpch10/lineitem/lineitem.1.parquet,2537469,6288
GET,/tpch10/lineitem/lineitem.1.parquet,2542977,1107
GET,/tpch10/lineitem/lineitem.1.parquet,2542528,1705
GET,/tpch10/lineitem/lineitem.1.parquet,2542739,1565
GET,/tpch10/lineitem/lineitem.1.parquet,2543131,2416
GET,/tpch10/lineitem/lineitem.1.parquet,2540008,5673
GET,/tpch10/lineitem/lineitem.1.parquet,2543457,2306
GET,/tpch10/lineitem/lineitem.1.parquet,2543512,2265
GET,/tpch10/lineitem/lineitem.1.parquet,2540940,4733
GET,/tpch10/lineitem/lineitem.1.parquet,2537430,9331
GET,/tpch10/lineitem/lineitem.1.parquet,2539426,6463
GET,/tpch10/lineitem/lineitem.1.parquet,2543303,3697
GET,/tpch10/lineitem/lineitem.1.parquet,2543980,3168
GET,/tpch10/lineitem/lineitem.1.parquet,2542501,4772
GET,/tpch10/lineitem/lineitem.1.parquet,2529650,17713
GET,/tpch10/lineitem/lineitem.1.parquet,2543954,3564
GET,/tpch10/lineitem/lineitem.1.parquet,2529893,17782
GET,/tpch10/lineitem/lineitem.1.parquet,2546591,1188
